_id,A1.12 Postal Code,A1.3 Ontario Library Service (OLS) Region (English),A1.4 Type of Library Service (English),Soma de B2.4.1a  Total Project Grants,Soma de B2.4.1.99  Other Project Grant,Soma de B2.9  Total Operating Revenues,Soma de B3.3  Local,Soma de B3.5  Total Capital Revenues,Soma de B5.0  Total Operating Expenditures,Soma de C0.1.E  English Print Titles Held,Soma de C0.1.F  French Print Titles Held,Soma de C0.1.O  Other Print Titles Held,Soma de C0.1.T  Total Print Titles Held,Soma de C0.2.E  English Print Volumes Held,Soma de C0.2.F  French Print Volumes Held,Soma de C0.2.O  Other Print Volumes Held,Soma de C0.2.T  Total Print Volumes Held,Soma de C0.3.1.E  English CD and DVD Titles,Soma de C0.3.1.F  French CD and DVD Titles,Soma de C0.3.1.O  Other CD and DVD Titles,Soma de C0.3.1.T  Total CD and DVD Titles,Soma de C0.3.2.E  English CD and DVD Copies,Soma de C0.3.2.F  French CD and DVD Copies,Soma de C0.3.2.O  Other CD and DVD Copies,Soma de C0.3.2.T  Total CD and DVD Copies,C0.3.5.E  English E-Book Titles,C0.3.5.F  French E-Book Titles,C0.3.5.O  Other E-Book Titles,C0.3.5.T  Total E-Book Titles,C0.3.6.E  English E-Book Copies,C0.3.6.F  French E-Book Copies,C0.3.6.O  Other E-Book Copies,C0.3.6.T  Total E-Book Copies,C0.3.7.O  Other E-Audio Book Titles,C0.3.7.E  English E-Audio Book Titles,C0.3.7.T  Total E-Audio Book Titles,C0.3.8.E  English E-Audio Book Copies,C0.3.8.O  Other E-Audio Book Copies,C0.3.8.T  Total E-Audio Book Copies,Soma de C0.4.E  English Special Collections - Original Format,Soma de C0.4.T  Total Special Collections - Original Format,Soma de C0.5.E  English Special Collections - Digital Format,Soma de C0.5.T  Total Special Collections - Digital Format,Soma de C3.1.E  English Print Periodical Titles Held,Soma de C3.1.T  Total Print Periodical Titles Held,Soma de C3.2.0.E  English Databases and Database Subscriptions,Soma de C3.2.0.F  French Databases and Database Subscriptions,Soma de C3.2.0.O  Other Databases and Database Subscriptions,Soma de C3.2.0.T  Total Databases and Database Subscriptions,"Soma de C4.2  If yes, how many",Soma de C4.3.90  Other,"C5.1  If you provide e-learning services (e.g. Gale Courses, Learning express), please state how many:",Soma de C5.1.1.90  Other,Soma de D1.0.H  How many hours per week in your library constitute a full time position (must be at least 32.5 hours)?,Soma de D1.1.1.C  Librarians,Soma de D1.1.2.C  Library Technicians,Soma de D1.1.3.1.C  Other Specialized Professional Staff,Soma de D1.1.4.C  Other Staff,Soma de D1.2.1.C  Librarians,Soma de D1.2.1.H  Librarians,Soma de D1.2.2.C  Library Technicians,Soma de D1.2.3.1.C  Other Specialized Professional Staff,Soma de D1.2.3.1.H  Other Specialized Professional Staff,Soma de D1.2.3.C  EXCEL Graduates,Soma de D1.2.3.H  EXCEL Graduates,Soma de D1.2.4.C  Other Staff,Soma de E1.1  Total No. of Public Access Workstations available in your library,Soma de E1.1.1  Provide Internet access,Soma de E2.1.T  Does your library have an automated catalogue system?,Soma de E2.3.T  Does your library provide wireless Internet connection?,Soma de E2.5  If yes state how many:,Soma de E3.2.SPC  Branches open 12 hours per week or more,Soma de E3.3.SPC  Branches open less than 12 hours per week,Soma de E3.3.SPH  Branches open less than 12 hours per week,Soma de E3.4.SPC  Bookmobile stop locations,Soma de E3.4.SPH  Bookmobile stop locations,Soma de E3.6.SPC  No. of Bookmobiles owned by your library board,Soma de F2.307.Programs  Newcomer focus,"Soma de F2.308.Programs  Careers, job help / skills ",Soma de F2.319.Programs  Book Clubs,Soma de H1.3.1.T  Yes,Soma de H1.3.2.13  Facebook,Library Full Name,Library Number,Survey Year From,A1.14  No. of Active Library Cardholders,B2.1.4  Total Provincial Operating Funding,B2.2  Local Operating Funding (e.g. Municipality or Band local operating funding),"B2.6  Self Generated Revenue (e.g. fines, fees, sales/fundraising, room rentals, cafe revenue, etc.)"
32,N8A4K9,Southern Ontario Library Service,First Nations Library,0,0,79118,0,0,79118,10125,3,0,10128,10126,3,0,10129,1000,0,0,1000,1001,0,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,,0,35,0,0,1,0,0,0,0,0,0,0,0,1,11,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Bkejwanong FN,L0462,2020,199,17998,60860,260
32,N8A4K9,Southern Ontario Library Service,First Nations Library,5900,0,97923,0,0,97923,10300,0,5,10305,10302,0,5,10307,870,0,0,870,870,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,,0,0,0,1,0,0,0,0,0,0,0,1,,11,1,1,0,0,0,0,0,0,0,0,,0,1,1,Bkejwanong FN,L0462,2021,2,17998,,
33,P0K1N0,Ontario Library Service - North,Public or Union Library,0,0,12160,0,0,106138,16026,879,0,16905,16026,879,0,16905,1430,2,0,1432,1430,2,0,1432,,,,,,,,,,,,,,,12,12,0,0,15,15,0,0,0,0,0,0,,0,35,0,2,0,1,0,0,2,0,0,1,24,1,7,7,1,1,0,0,1,6,0,0,0,0,0,8,1,1,Black River-Matheson Twp,L0083,2019,1031,7995,0,2465
33,P0K1N0,Ontario Library Service - North,Public or Union Library,0,0,12198,0,0,107765,12639,1763,0,14402,12639,1763,0,14402,1888,3,0,1891,1888,3,0,1891,0,0,0,0,0,0,0,0,0,37,37,37,0,37,12,12,0,0,18,18,0,0,0,0,0,0,,0,35,0,2,0,0,0,0,2,0,0,1,24,0,6,6,1,1,0,0,1,6,0,0,0,0,0,7,1,1,Black River-Matheson Twp,L0083,2020,1054,7995,0,270
33,P0K1N0,Ontario Library Service - North,Public or Union Library,0,0,9135,0,0,89979,128411,1755,0,130166,128411,1755,0,130166,1958,3,0,1961,1958,3,0,1961,0,0,0,0,0,0,0,0,0,37,37,37,0,37,2,2,0,0,17,17,0,0,0,0,0,0,,0,,0,2,0,2,0,0,2,0,0,1,24,0,,6,1,1,0,0,1,6,0,0,0,0,,0,1,1,Black River-Matheson Twp,L0083,2021,1067,7995,,
34,P0R1B0,Ontario Library Service - North,Public or Union Library,2559,694,153574,0,0,148134,15073,2850,0,17923,15109,2856,0,17965,1656,44,0,1700,1666,44,0,1710,,,,,,,,,,,,,,,0,0,0,0,93,93,2,0,0,2,0,0,,0,35,0,0,0,0,0,0,0,0,0,0,0,4,5,5,1,1,0,0,0,0,0,0,0,0,9,5,1,1,Blind River,L0429,2019,903,15748,125738,4742
34,P0R1B0,Ontario Library Service - North,Public or Union Library,0,0,168377,0,0,136430,14929,2427,0,17356,14929,2427,0,17356,1566,41,0,1607,1566,41,0,1607,74568,550,132,75250,86985,550,175,87710,9,18537,18616,23526,39,23638,0,0,0,0,50,50,0,0,0,0,0,0,,0,35,0,0,0,0,0,0,0,0,0,0,0,4,5,5,1,1,0,0,0,0,0,0,0,0,0,1,1,1,Blind River,L0429,2020,762,15748,145020,2011
34,P0R1B0,Ontario Library Service - North,Public or Union Library,1800,1800,177545,0,0,144047,15210,2274,0,17484,15286,2276,0,17562,1175,30,0,1205,1177,30,0,1207,74834,814,527,76175,87127,814,527,88468,7,19650,19731,25671,7,25755,0,0,129,129,49,49,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,3,,4,1,1,0,0,0,0,0,0,0,0,,1,1,1,Blind River,L0429,2021,634,15748,,
35,P0H1E0,Ontario Library Service - North,Public or Union Library,487,487,93621,0,0,88145,10108,957,0,11065,10120,957,0,11077,723,0,0,723,441,0,0,441,,,,,,,,,,,,,,,0,0,0,0,15,15,0,0,0,0,0,0,,0,35,0,0,0,0,0,0,3,1,3,1,26,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,Bonfield,L0084,2019,525,4478,87131,0
35,P0H1E0,Ontario Library Service - North,Public or Union Library,0,0,93035,0,0,87439,9715,1292,0,11007,9715,1292,0,11007,695,1,0,696,695,1,0,696,74568,550,132,75250,86985,550,175,87710,9,18537,18616,23526,39,23638,0,0,0,0,15,15,2,0,0,2,0,0,,0,35,0,0,0,0,0,0,0,1,3,1,26,3,5,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,Bonfield,L0084,2020,349,4478,86719,0
35,P0H1E0,Ontario Library Service - North,Public or Union Library,0,0,92906,0,0,89870,9182,1277,0,10459,9187,1278,0,10465,668,4,0,672,668,4,0,672,74834,814,109,75757,87127,814,109,88050,7,19650,19731,25671,7,25755,0,0,0,0,9,9,2,0,0,2,0,0,,0,,0,0,0,0,0,0,0,1,3,1,26,3,,5,1,1,0,0,0,0,0,0,0,0,,0,1,1,Bonfield,L0084,2021,301,4478,,
36,K0J1T0,Southern Ontario Library Service,Public or Union Library,3702,0,283060,0,6784,364091,11357,186,0,11543,11786,186,0,11972,395,0,0,395,395,0,0,395,,,,,,,,,,,,,,,123,123,0,0,38,38,11,11,11,33,0,0,,0,35,1,0,1,0,0,0,0,2,60,0,0,2,12,10,1,1,0,0,0,0,0,0,0,0,10,24,1,1,Bonnechere Union,L0080,2019,1796,19705,239115,18184
36,K0J1T0,Southern Ontario Library Service,Public or Union Library,4327,0,286725,0,0,286709,11723,194,0,11917,11831,195,0,12026,2438,0,0,2438,2613,0,0,2613,74568,550,132,75250,86985,550,175,87710,9,18537,18616,23526,39,23638,123,123,0,0,43,43,9,7,3,19,0,0,,1,35,1,0,1,0,0,0,0,2,42,0,0,1,7,7,1,1,0,0,0,0,0,0,0,0,1,4,1,1,Bonnechere Union,L0080,2020,1801,19705,249104,9225
36,K0J1T0,Southern Ontario Library Service,Public or Union Library,3947,0,281440,0,0,301543,12485,247,0,12732,12593,248,0,12841,2146,0,0,2146,2321,0,0,2321,74834,814,109,75757,87127,814,109,88050,7,19650,19731,25671,7,25755,459,459,0,0,30,30,6,1,0,7,0,0,,0,,1,0,1,0,0,0,0,2,48,0,0,1,,4,1,1,0,0,0,0,0,0,0,0,,5,1,1,Bonnechere Union,L0080,2021,1738,19705,,
37,P1L2B5,Southern Ontario Library Service,Public or Union Library,0,0,975030,14827,16002,975030,30911,485,0,31396,33875,485,0,34360,5435,0,0,5435,5506,0,0,5506,,,,,,,,,,,,,,,514,514,139,139,91,92,18,0,0,18,1,0,,0,35,3,1,0,0,1,26,0,0,0,1,28,6,12,9,1,1,0,0,0,0,0,0,0,0,0,11,1,1,Bracebridge,L0070,2019,7663,31808,912673,21771
37,P1L2B5,Southern Ontario Library Service,Public or Union Library,0,0,1020913,0,0,1022113,33518,446,0,33964,35610,446,0,36056,2970,10,0,2980,2984,10,0,2994,74834,814,109,75757,87127,814,109,88050,7,19650,19731,25671,7,25755,0,0,0,0,86,87,20,0,0,20,4,2,,0,,3,1,0,0,1,26,0,0,0,1,28,6,,9,1,1,0,0,0,0,0,0,0,0,,10,1,1,Bracebridge,L0070,2021,9002,31808,,
37,P1L2B5,Southern Ontario Library Service,Public or Union Library,0,0,847594,0,100,847594,32019,506,0,32525,35521,506,0,36027,5591,0,0,5591,5654,0,0,5654,76457,550,132,77139,88874,550,175,89599,114,19420,19665,24409,144,24687,514,514,139,139,82,83,18,0,0,18,1,0,,0,35,3,1,0,0,1,26,0,0,0,1,28,6,12,9,1,1,0,0,0,0,0,0,0,0,0,7,1,1,Bracebridge,L0070,2020,7013,31808,800720,8270
38,L3Z0J2,Southern Ontario Library Service,Public or Union Library,1717,1717,2462325,0,66420,2477601,78356,3078,2511,83945,85080,3176,2527,90783,15454,112,169,15735,16477,112,169,16758,,,,,,,,,,,,,,,15000,15000,21100,21100,129,133,33,0,0,33,3,1,,1,35,7,4,1,2,0,0,3,1,24,0,0,19,12,9,1,1,0,0,0,0,0,0,0,10,0,27,1,1,Bradford West Gwillimbury Town,L0086,2019,24164,27332,2313478,100886
38,L3Z0J2,Southern Ontario Library Service,Public or Union Library,0,0,2536314,0,45000,2269484,79669,3233,2607,85509,85927,3293,2621,91841,15711,91,168,15970,16626,94,168,16888,19637,362,428,20427,21250,370,431,22051,0,6821,6844,6856,0,6880,15000,15000,21100,21100,0,0,37,0,0,37,3,1,,1,35,7,4,1,2,0,0,3,1,25,0,0,18,12,9,1,1,1,0,0,0,0,0,0,2,0,13,1,1,Bradford West Gwillimbury Town,L0086,2020,21440,27332,2473452,21579
38,L3Z0J2,Southern Ontario Library Service,Public or Union Library,0,0,2568797,0,0,2814937,81960,3280,2880,88120,88249,3342,2897,94488,15829,93,168,16090,16764,93,168,17025,40564,1652,3853,46069,43136,1652,3853,48641,71,3819,3946,4331,71,4458,15000,15000,21100,21100,0,0,50,0,0,50,3,0,,1,,7,5,2,0,0,0,5,1,27.5,0,0,11,,5,1,1,1,0,0,0,0,0,0,0,,16,1,1,Bradford West Gwillimbury Town,L0086,2021,18505,27332,,
39,L6W3L6,Southern Ontario Library Service,Public or Union Library,0,0,18625924,1150000,1275498,19862918,144446,7060,11568,163074,388421,17816,17959,424196,20224,483,4087,24794,66861,1296,6637,74794,,,,,,,,,,,,,,,0,0,20,20,160,205,24,4,4,32,11,9,,4,35,32,24,18,15,0,0,43,0,0,0,0,79,546,546,1,1,4,7,0,0,0,0,1,455,12,33,1,1,Brampton,L0041,2019,149657,358829,17663061,475802
39,L6W3L6,Southern Ontario Library Service,Public or Union Library,0,0,15866146,1723000,1825422,17128557,140271,6970,11623,158864,381430,17253,19149,417832,19902,458,3808,24168,66308,1251,6260,73819,101391,7639,88,109118,248033,8191,88,256312,63,12625,13106,79130,63,79613,0,0,20,20,155,199,16,3,3,22,11,9,,5,35,30,25,17,14,0,0,45,0,0,0,0,60,460,460,1,1,4,7,1,9,0,0,1,228,10,26,1,1,Brampton,L0041,2020,125889,358829,15178377,141896
39,L6W3L6,Southern Ontario Library Service,Public or Union Library,24198,24198,19432998,1573000,1573000,17074862,132128,6504,11394,150026,348951,15544,17653,382148,18954,455,2987,22396,58369,1133,5109,64611,143317,7690,272,151279,267632,8296,272,276200,132,35413,35963,77095,136,77651,0,0,20,20,138,188,16,4,4,24,12,9,,5,,28,21,19,16,0,0,40,0,0,0,0,50,,460,1,1,4,7,1,20,0,0,1,245,,41,1,1,Brampton,L0041,2021,78445,358829,,
40,N3L1K7,Southern Ontario Library Service,Public or Union Library,19151,0,2145733,165460,165460,2051025,61947,810,0,62757,111485,0,0,111485,11840,0,0,11840,12190,0,0,12190,,,,,,,,,,,,,,,360,360,4080,4080,72,72,14,9,9,32,4,1,,0,35,5,0,1,2,3,87,3,3,84,0,0,14,36,22,1,1,1,4,0,0,1,4,0,0,72,66,1,1,Brant County,L0040,2019,13067,50541,2040911,27403
40,N3L1K7,Southern Ontario Library Service,Public or Union Library,11130,0,2270473,0,0,1997282,107722,0,0,107722,116082,0,0,116082,10722,0,0,10722,11509,0,0,11509,6328,0,0,6328,7160,0,0,7160,0,1796,1796,2035,0,2035,0,0,0,0,307,307,5,0,0,5,4,1,,0,35,6,2,0,1,6,138,2,4,111,0,0,12,18,18,1,1,1,4,0,0,0,0,0,0,22,17,1,1,Brant County,L0040,2020,20875,50541,2192395,4886
40,N3L1K7,Southern Ontario Library Service,Public or Union Library,18481,10500,2320727,25000,25000,2218960,68567,0,0,68567,11186,0,0,11186,8014,0,0,8014,12722,0,0,12722,6424,0,0,6424,7339,0,0,7339,0,1821,1821,2073,0,2073,0,0,0,0,98,98,5,0,0,5,4,1,,1,,6,2,0,1,6,138,2,4,111,0,0,12,,18,1,1,1,4,0,0,0,0,0,0,,11,1,1,Brant County,L0040,2021,20784,50541,,
41,N3T2G8,Southern Ontario Library Service,Public or Union Library,39306,0,5420179,155922,297008,5416259,132623,1697,2637,136957,171042,1976,2683,175701,10796,296,1092,12184,16519,305,1111,17935,,,,,,,,,,,,,,,0,0,119,119,112,112,26,4,0,30,13,10,,2,35,9,11,1,13,0,0,3,0,0,0,0,29,45,29,1,1,4,1,0,0,0,0,0,43,0,37,1,1,Brantford,L0039,2019,17340,150751,4521752,156045
41,N3T2G8,Southern Ontario Library Service,Public or Union Library,30543,0,5121799,33003,169214,5112529,158404,2223,4460,165087,192843,2512,4499,199854,13913,244,839,14996,13913,244,839,14996,18637,0,0,18637,19670,0,0,19670,0,5984,5984,6073,0,6073,0,0,119,119,84,84,26,4,0,30,10,7,,2,35,9,10,1,12,0,0,3,0,0,0,0,25,35,30,1,1,4,1,0,0,0,0,0,9,0,7,1,1,Brantford,L0039,2020,16431,150751,4737766,65081
41,N3T2G8,Southern Ontario Library Service,Public or Union Library,35813,0,5426388,197176,327382,2643680,163661,2364,7022,173047,198232,2654,7047,207933,12684,231,781,13696,12684,235,794,13713,19176,0,0,19176,20428,0,0,20428,0,6068,6068,6376,0,6376,0,0,119,119,85,85,26,4,0,30,11,7,,2,,10,10,1,11,0,0,1,0,0,0,0,26,,30,1,1,3,1,0,0,0,0,0,0,,9,1,1,Brantford,L0039,2021,16473,150751,,
42,K0K1H0,Southern Ontario Library Service,Public or Union Library,3857,3857,608416,0,0,579325,26050,145,22,26217,27602,146,22,27770,4853,4,0,4857,5391,4,0,5395,,,,,,,,,,,,,,,0,0,87,87,29,29,12,1,0,13,0,0,,0,35,1,0,0,4,0,0,0,0,0,0,0,4,14,10,1,1,0,0,1,9,0,0,0,0,0,0,1,1,Brighton Public Library Board,L0466,2019,2606,29639,554412,10110
42,K0K1H0,Southern Ontario Library Service,Public or Union Library,0,0,605481,0,0,634409,25547,162,22,25731,27299,162,22,27483,4857,4,0,4861,5437,4,0,5441,75214,550,132,75896,87653,550,175,88378,9,18733,18812,23725,39,23837,0,0,89,89,30,30,13,1,0,14,1,1,,0,35,1,0,0,4,0,0,0,0,0,0,0,6,14,10,1,1,0,0,1,9,0,0,0,0,0,0,1,1,Brighton Public Library Board,L0466,2020,3557,29639,565937,2676
42,K0K1H0,Southern Ontario Library Service,Public or Union Library,2887,2887,617814,0,0,639529,25131,160,22,25313,26971,160,22,27153,4776,3,0,4779,5226,3,0,5229,75560,814,109,76483,87873,814,109,88796,7,19900,19981,25925,7,26009,0,0,91,91,27,27,18,1,0,19,2,0,,0,,0,0,0,5,0,0,0,0,0,0,0,6,,8,1,1,0,0,1,9,0,0,0,0,,0,1,1,Brighton Public Library Board,L0466,2021,3358,29639,,
43,P0G1A0,Ontario Library Service - North,LSB Library,0,0,1834,0,0,1370,8069,43,0,8112,8069,43,0,8112,78,0,0,78,78,0,0,78,,,,,,,,,,,,,,,0,0,14,14,11,11,0,0,0,0,0,0,,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,1,3,0,0,0,0,0,0,1,1,Britt Area,L0322,2019,213,1834,0,0
43,P0G1A0,Ontario Library Service - North,LSB Library,0,0,1834,0,0,202226,8102,43,0,8145,8102,43,0,8145,85,0,0,85,85,0,0,85,14,0,0,14,14,0,0,14,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,1,3,0,0,0,0,0,1,1,1,Britt Area,L0322,2020,213,1834,0,0
43,P0G1A0,Ontario Library Service - North,LSB Library,0,0,2834,0,0,2680,8209,43,0,8252,8209,43,0,8252,89,0,0,89,89,0,0,89,14,0,0,14,14,0,0,14,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,6,0,1,0,0,1,6,0,0,0,0,,0,1,1,Britt Area,L0322,2021,214,1834,,
44,L0K1A0,Southern Ontario Library Service,Public or Union Library,4709,4709,604146,0,0,656848,42672,627,55,43354,43069,627,55,43751,4717,0,0,4717,4749,0,0,4749,,,,,,,,,,,,,,,0,0,0,0,47,48,11,1,0,12,0,0,,0,35,1,0,0,0,1,17,0,0,0,6,125.5,5,28,28,1,1,1,2,0,0,0,0,0,0,0,11,1,1,Brock Twp,L0038,2019,2792,21717,565091,8125
44,L0K1A0,Southern Ontario Library Service,Public or Union Library,6000,6000,757313,0,0,657991,36393,735,57,37185,38805,766,57,39628,4619,0,0,4619,4702,0,0,4702,75187,814,109,76110,87480,814,109,88403,7,19739,19820,25760,7,25844,0,0,0,0,55,55,6,0,0,6,1,0,,1,,1,0,0,0,1,17,0,2,41,5,103,4,,27,1,1,1,3,0,0,0,0,0,0,,5,1,1,Brock Twp,L0038,2021,2176,21717,,
44,L0K1A0,Southern Ontario Library Service,Public or Union Library,0,0,618440,0,0,618440,37250,709,57,38016,40041,750,57,40848,4619,0,0,4619,4715,0,0,4715,75454,551,132,76137,87875,551,175,88601,9,18692,18772,23681,39,23794,0,0,0,0,58,59,11,1,0,12,1,1,,0,35,1,0,0,0,0,0,0,0,0,6,102,8,28,27,1,1,1,3,0,0,0,0,0,0,0,3,1,1,Brock Twp,L0038,2020,2406,21717,582575,2643
45,K6V5T7,Southern Ontario Library Service,Public or Union Library,11307,11307,867293,6346,6346,914224,33402,620,28,34050,33402,624,28,34054,6081,0,0,6081,6116,0,0,6116,,,,,,,,,,,,,,,514,514,33,33,49,49,3,0,0,3,1,0,,0,35,1,1,3,0,0,0,2,1,11,3,12,10,23,20,1,1,0,0,0,0,0,0,0,0,7,59,1,1,Brockville,L0088,2019,7035,44625,702377,48377
45,K6V5T7,Southern Ontario Library Service,Public or Union Library,21469,21469,908841,52070,52070,853604,31344,605,27,31976,32345,609,27,32981,5668,0,0,5668,5690,0,0,5690,74570,550,132,75252,86987,550,175,87712,9,18537,18616,23526,39,23638,409,409,41,41,129,129,3,0,0,3,1,0,,0,35,1,1,3,0,0,0,2,2,44.79,1,17.5,11,23,20,1,1,0,0,0,0,0,0,0,0,0,19,1,1,Brockville,L0088,2020,7648,44624,782254,16600
45,K6V5T7,Southern Ontario Library Service,Public or Union Library,15205,15205,936916,72015,72015,923935,30376,642,0,31018,30825,646,0,31471,5614,0,0,5614,5636,0,0,5636,74834,814,109,75757,87127,814,109,88050,7,19650,19731,25671,7,25755,1043,1043,47,47,33,33,2,0,0,2,1,0,,0,,1,1,2,0,0,0,2,4,95.63,1,17.5,7,,6,1,1,0,0,0,0,0,0,0,0,,31,1,1,Brockville,L0088,2021,4170,44624,,
46,N0H2C6,Southern Ontario Library Service,"County, County co-operative or Regional Municipality Library",0,0,4112913,0,42025,4107280,73435,794,13,74242,123580,1158,15,124753,12425,10,14,12449,20971,13,17,21001,,,,,,,,,,,,,,,0,0,0,0,145,145,14,0,0,14,2,0,,0,35,5,5,0,6,1,24,1,0,0,4,64,54,66,66,1,1,0,16,0,0,0,0,0,0,0,102,1,1,Bruce County,L0089,2019,25312,188487,3822185,45482
46,N0H2C6,Southern Ontario Library Service,"County, County co-operative or Regional Municipality Library",0,0,3775766,931,931,3772231,88862,790,0,89652,122011,1151,0,123162,12917,16,33,12966,21952,20,33,22005,78817,550,132,79499,91308,550,175,92033,9,18935,19014,23926,39,24038,0,0,0,0,138,138,14,0,0,14,3,1,,0,35,7,4,0,5,0,0,1,0,0,3,50,53,72,69,1,1,2,16,0,0,0,0,0,0,0,35,1,1,Bruce County,L0089,2020,23355,188487,3497652,16374
46,N0H2C6,Southern Ontario Library Service,"County, County co-operative or Regional Municipality Library",0,0,4385039,24593,68793,4417805,73397,790,3,74190,130816,1146,3,131965,13527,21,53,13601,23263,26,53,23342,79116,814,109,80039,91469,814,109,92392,7,20082,20163,26106,7,26190,0,0,0,0,134,134,17,0,0,17,2,0,,1,,5,5,0,5,0,0,0,0,0,2,36,49,,69,1,1,2,16,0,0,0,0,0,0,,55,1,1,Bruce County,L0089,2021,24306,188487,,
47,P0R1C0,Ontario Library Service - North,Public or Union Library,6734,6734,97911,0,0,82374,11600,0,0,11600,11600,0,0,11600,1139,0,0,1139,1139,0,0,1139,,,,,,,,,,,,,,,0,0,0,0,0,0,4,0,0,4,0,0,,0,35,0,0,0,3,0,0,0,0,0,0,0,3,12,8,1,1,0,0,0,0,0,0,0,0,0,1,1,1,Bruce Mines & Plummer Additional Union,L0044,2019,652,3826,80000,2632
47,P0R1C0,Ontario Library Service - North,Public or Union Library,0,0,72832,0,0,49878,10501,0,0,10501,10501,0,0,10501,960,0,0,960,960,0,0,960,68788,550,132,69470,92205,550,175,92930,9,16467,16546,23152,39,23264,0,0,0,0,0,0,4,0,0,4,0,0,,0,35,0,0,0,0,0,0,0,0,0,0,0,3,12,8,1,1,0,0,0,0,0,0,0,0,0,1,1,1,Bruce Mines & Plummer Additional Union,L0044,2020,519,3826,64000,360
47,P0R1C0,Ontario Library Service - North,Public or Union Library,0,0,11550,0,0,49855,10221,4,0,10225,10221,4,0,10225,976,0,0,976,976,0,0,976,74834,814,109,75757,87127,814,109,88050,7,19650,19731,25671,7,25755,0,0,0,0,0,0,4,0,0,4,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,2,,8,1,1,0,0,0,0,0,0,0,0,,0,1,1,Bruce Mines & Plummer Additional Union,L0044,2021,351,3826,,
48,K0J2E0,Southern Ontario Library Service,Contracting Municipality,0,0,6584,0,0,6584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brudenell, Lyndoch & Raglan Twp",L0078,2019,0,4584,2000,0
48,K0J2E0,Southern Ontario Library Service,Contracting Municipality,0,0,6584,0,0,6584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brudenell, Lyndoch & Raglan Twp",L0078,2020,0,4584,2000,0
48,K0J2E0,Southern Ontario Library Service,Contracting Municipality,0,0,6584,0,0,6584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,"Brudenell, Lyndoch & Raglan Twp",L0078,2021,0,4584,,
49,P0A1C0,Ontario Library Service - North,Public or Union Library,6190,2309,163546,0,6643,162931,12617,80,0,12697,12660,80,0,12740,3110,0,0,3110,3138,0,0,3138,,,,,,,,,,,,,,,0,0,0,0,127,128,1,0,0,1,0,0,,0,35,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,0,0,0,0,0,0,0,0,1,3,1,1,"Burk's Falls, Armour & Ryerson Union",L0090,2019,791,13814,131040,4444
49,P0A1C0,Ontario Library Service - North,Public or Union Library,8260,3780,168094,0,0,164112,9431,60,0,9491,9431,60,0,9491,1769,0,0,1769,1781,0,0,1781,74568,550,132,75250,86985,550,175,87710,9,18537,18616,23526,39,23638,0,0,0,0,127,127,1,0,0,1,0,0,,0,35,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,0,0,0,0,0,0,0,0,0,2,1,1,"Burk's Falls, Armour & Ryerson Union",L0090,2020,718,13814,133493,2292
49,P0A1C0,Ontario Library Service - North,Public or Union Library,9923,2887,175353,0,0,175794,9337,60,0,9397,9396,60,0,9456,1715,0,0,1715,1726,0,0,1726,74834,814,109,75757,87127,814,109,88050,7,19650,19731,25671,7,25755,0,0,26,26,140,140,4,0,0,4,1,0,,0,,0,0,0,0,0,0,0,0,0,0,0,3,,7,1,1,0,0,0,0,0,0,0,0,,2,1,1,"Burk's Falls, Armour & Ryerson Union",L0090,2021,641,13814,,
